"recoveries","collection_recovery_fee","last_week_pay","int_rate","initial_list_status","loan_status"
0,0,22,12.39,"f","1"
0,0,48,14.31,"f","0"
0,0,57,8.39,"w","0"
0,0,26,14.65,"w","0"
0,0,22,7.89,"w","0"
0,0,39,17.57,"f","0"
0,0,35,19.52,"f","1"
0,0,104,6.03,"f","1"
0,0,122,14.33,"f","0"
0,0,87,9.17,"w","0"
0,0,131,12.35,"w","0"
0,0,78,7.69,"w","0"
0,0,52,8.67,"f","0"
0,0,31,13.33,"w","0"
0,0,35,12.69,"f","0"
494.61,89.0298,56,21.7,"f","0"
0,0,70,10.15,"f","0"
0,0,13,17.57,"f","1"
0,0,22,9.99,"w","0"
0,0,74,17.57,"f","0"
0,0,48,15.61,"w","1"
0,0,91,11.99,"w","0"
0,0,65,12.99,"f","0"
0,0,70,14.99,"w","0"
0,0,52,20.99,"f","0"
0,0,13,10.99,"w","0"
0,0,9,19.99,"w","0"
0,0,78,8.39,"f","0"
0,0,44,16.55,"w","0"
0,0,92,15.31,"w","1"
0,0,113,10.99,"f","1"
0,0,96,18.25,"f","0"
0,0,74,7.69,"f","0"
0,0,78,8.9,"w","1"
0,0,17,16.99,"w","0"
4619.2,831.456,74,24.5,"f","0"
0,0,13,16.55,"w","0"
0,0,13,16.55,"w","0"
0,0,18,16.55,"f","1"
0,0,161,16.29,"w","1"
0,0,13,13.99,"w","0"
0,0,22,11.53,"w","0"
0,0,61,14.99,"w","0"
0,0,13,13.99,"f","0"
0,0,48,17.14,"w","0"
0,0,26,5.32,"w","0"
0,0,4,13.18,"w","0"
0,0,39,10.99,"w","0"
0,0,17,10.99,"f","0"
0,0,109,15.61,"w","0"
0,0,113,10.99,"f","0"
0,0,9,8.18,"w","0"
0,0,57,24.99,"f","1"
0,0,83,16.29,"w","0"
0,0,4,6.89,"w","0"
0,0,83,9.17,"f","0"
0,0,22,16.99,"f","0"
0,0,83,12.99,"w","0"
0,0,4,27.31,"f","0"
0,0,52,19.99,"f","0"
0,0,39,10.99,"w","0"
0,0,26,5.32,"w","0"
0,0,78,10.99,"f","0"
0,0,4,13.67,"w","0"
0,0,17,10.99,"f","0"
0,0,9,7.26,"w","0"
0,0,4,17.57,"w","0"
0,0,26,8.18,"f","0"
0,0,39,7.89,"w","0"
0,0,57,13.66,"w","0"
0,0,26,17.86,"f","0"
0,0,4,8.38,"f","0"
0,0,31,13.99,"w","0"
0,0,52,7.12,"f","1"
0,0,39,8.67,"w","1"
0,0,44,6.68,"w","0"
0,0,78,9.17,"w","0"
0,0,43,12.69,"w","1"
0,0,30,14.99,"w","0"
0,0,9,13.67,"w","0"
0,0,65,6.49,"w","0"
0,0,31,16.99,"f","0"
0,0,4,9.76,"w","0"
0,0,61,12.99,"f","0"
0,0,96,11.99,"f","0"
0,0,13,14.64,"f","1"
0,0,22,14.65,"f","0"
0,0,61,11.44,"f","0"
0,0,48,7.49,"f","0"
0,0,26,12.69,"w","0"
0,0,43,12.69,"w","0"
0,0,17,24.5,"f","0"
0,0,74,20.2,"w","0"
0,0,61,14.49,"f","1"
0,0,22,9.99,"f","1"
0,0,26,14.65,"f","0"
0,0,70,7.69,"f","1"
0,0,139,19.72,"f","0"
0,0,9,15.41,"w","0"
0,0,22,11.53,"f","0"
0,0,109,16.99,"f","0"
0,0,13,18.55,"w","0"
0,0,4,18.49,"f","0"
0,0,135,15.8,"f","0"
0,0,31,18.25,"f","0"
0,0,9,6.24,"w","0"
0,0,91,17.57,"w","0"
0,0,87,12.99,"f","0"
0,0,4,8.18,"w","0"
0,0,143,18.49,"f","1"
858.24,8.5824000027,22,23.4,"f","0"
0,0,31,12.29,"w","0"
0,0,4,11.99,"w","0"
0,0,109,21.7,"w","0"
1057.25,10.4537000041,96,18.49,"f","0"
0,0,9,15.41,"f","0"
0,0,52,11.44,"f","0"
0,0,96,11.99,"f","1"
0,0,52,14.31,"f","0"
0,0,9,13.33,"f","1"
0,0,43,17.57,"f","0"
0,0,65,14.49,"f","0"
0,0,152,16.29,"w","0"
0,0,17,12.29,"w","0"
0,0,113,15.8,"f","1"
0,0,48,14.31,"f","0"
0,0,44,13.33,"f","0"
0,0,31,17.57,"f","0"
0,0,144,11.14,"f","0"
0,0,13,12.29,"w","0"
0,0,61,11.44,"f","0"
0,0,82,11.14,"w","1"
0,0,39,7.89,"w","0"
0,0,61,7.12,"w","1"
0,0,113,20.2,"w","0"
0,0,61,15.59,"w","0"
0,0,113,15.1,"f","0"
0,0,9,15.41,"f","0"
0,0,39,13.66,"f","1"
0,0,126,6.62,"f","0"
0,0,161,13.11,"f","0"
0,0,70,24.99,"f","0"
0,0,9,17.86,"f","0"
0,0,126,9.71,"f","0"
0,0,78,10.99,"w","0"
0,0,26,10.99,"f","0"
0,0,87,18.25,"w","0"
0,0,57,6.99,"f","0"
0,0,26,12.69,"w","0"
0,0,57,14.31,"f","0"
0,0,9,24.99,"w","1"
0,0,13,16.55,"w","0"
0,0,22,13.99,"f","0"
0,0,4,7.26,"w","0"
0,0,17,14.65,"w","0"
0,0,139,18.49,"f","1"
0,0,61,16.29,"f","1"
0,0,43,8.39,"w","1"
0,0,57,11.44,"f","0"
0,0,144,16.29,"f","0"
0,0,78,10.15,"w","0"
0,0,126,16.29,"w","1"
0,0,91,12.49,"f","1"
0,0,48,10.16,"w","1"
0,0,43,12.12,"f","0"
0,0,4,8.18,"w","0"
0,0,87,10.99,"f","0"
0,0,26,13.99,"w","0"
0,0,9,18.99,"w","0"
0,0,117,14.33,"w","0"
0,0,52,13.11,"f","1"
0,0,96,11.99,"f","0"
0,0,113,17.76,"w","0"
0,0,43,8.67,"f","1"
0,0,74,14.33,"f","1"
0,0,17,13.33,"f","0"
0,0,39,12.69,"f","0"
0,0,109,13.98,"f","0"
0,0,22,14.65,"w","1"
0,0,117,8.6,"f","0"
0,0,35,15.61,"f","1"
0,0,48,20.99,"w","0"
0,0,35,12.29,"f","0"
0,0,91,15.31,"w","0"
0,0,39,11.53,"w","0"
0,0,31,12.69,"w","0"
0,0,144,16.29,"w","0"
0,0,44,19.52,"f","0"
0,0,26,12.99,"f","1"
0,0,144,17.27,"f","0"
0,0,39,7.89,"w","0"
0,0,74,21.48,"f","1"
0,0,104,15.61,"f","0"
0,0,65,12.49,"w","0"
0,0,35,13.99,"f","0"
0,0,61,13.68,"f","1"
0,0,9,12.69,"w","0"
0,0,144,14.33,"f","0"
0,0,87,13.35,"w","0"
0,0,4,9.17,"w","0"
0,0,87,18.24,"w","0"
0,0,61,6.03,"f","1"
0,0,31,19.99,"f","0"
0,0,87,6.03,"f","0"
0,0,26,17.57,"w","0"
0,0,17,14.65,"w","1"
0,0,9,8.18,"w","0"
0,0,13,14.65,"w","0"
0,0,109,11.99,"f","0"
0,0,61,7.69,"w","1"
0,0,4,15.41,"w","0"
0,0,39,10.99,"f","0"
0,0,91,14.64,"w","0"
0,0,78,12.49,"w","0"
0,0,35,18.84,"f","0"
0,0,78,6.03,"w","0"
0,0,9,17.57,"w","0"
0,0,35,18.25,"w","0"
0,0,122,17.1,"w","0"
0,0,39,17.57,"f","1"
0,0,113,13.68,"f","1"
0,0,43,19.52,"f","0"
0,0,17,16.99,"f","0"
0,0,17,12.69,"w","0"
0,0,48,17.14,"f","0"
0,0,13,14.65,"w","0"
0,0,13,10.99,"w","0"
0,0,4,13.67,"f","0"
0,0,117,17.76,"f","0"
0,0,57,13.66,"f","0"
0,0,113,15.8,"f","1"
0,0,43,22.15,"f","1"
0,0,35,22.99,"f","0"
0,0,17,14.65,"w","0"
0,0,13,5.32,"w","0"
0,0,31,7.89,"w","1"
0,0,126,16.78,"w","0"
0,0,9,12.59,"w","0"
0,0,26,22.99,"w","0"
0,0,4,11.22,"w","0"
0,0,21,8.9,"f","0"
0,0,9,13.99,"f","0"
0,0,144,17.27,"f","0"
0,0,13,10.99,"f","0"
0,0,31,18.55,"f","0"
0,0,78,8.9,"f","1"
0,0,91,14.16,"w","0"
0,0,4,17.1,"f","1"
0,0,48,15.99,"f","0"
0,0,31,18.25,"f","0"
0,0,74,7.9,"w","1"
0,0,96,17.57,"f","0"
0,0,22,20.99,"w","0"
0,0,13,9.99,"f","0"
0,0,4,7.89,"w","0"
0,0,17,16.99,"f","0"
0,0,26,7.89,"w","0"
0,0,44,14.33,"f","1"
0,0,104,19.97,"w","0"
0,0,78,11.67,"w","0"
0,0,31,7.89,"w","1"
0,0,87,14.33,"w","1"
0,0,9,14.65,"w","0"
0,0,31,12.29,"f","0"
0,0,35,13.66,"f","1"
0,0,39,10.99,"w","0"
0,0,39,13.99,"w","0"
0,0,31,11.53,"f","0"
0,0,95,16.59,"f","0"
0,0,9,9.17,"w","0"
0,0,35,10.99,"w","0"
0,0,31,12.69,"w","0"
0,0,87,14.64,"w","1"
0,0,31,19.99,"f","0"
0,0,13,13.33,"w","0"
0,0,44,14.65,"f","0"
0,0,113,7.9,"f","0"
0,0,65,10.15,"w","0"
0,0,17,14.65,"w","0"
0,0,9,13.67,"w","0"
0,0,117,17.1,"f","0"
0,0,22,7.89,"w","0"
0,0,9,9.99,"f","0"
0,0,13,9.99,"f","0"
0,0,117,17.27,"f","0"
0,0,26,16.99,"f","1"
0,0,74,15.61,"f","0"
0,0,4,13.67,"w","0"
0,0,31,24.5,"f","1"
0,0,9,10.99,"f","0"
0,0,9,16.99,"w","0"
0,0,22,13.33,"w","0"
0,0,65,13.98,"w","0"
0,0,78,10.99,"f","1"
0,0,83,20.2,"f","0"
0,0,122,16.78,"f","0"
0,0,156,13.11,"f","1"
0,0,39,19.52,"w","1"
0,0,17,11.53,"f","0"
0,0,4,17.57,"f","1"
0,0,61,10.99,"f","1"
0,0,31,12.29,"w","0"
0,0,48,16.99,"w","0"
0,0,26,9.99,"f","0"
0,0,4,12.69,"f","1"
0,0,35,16.99,"f","0"
0,0,17,8.67,"f","1"
0,0,9,13.99,"w","0"
0,0,52,12.39,"f","0"
0,0,31,12.69,"f","0"
0,0,56,24.5,"w","0"
0,0,95,18.25,"f","0"
0,0,113,7.62,"f","0"
0,0,26,9.99,"f","1"
0,0,22,8.18,"f","0"
0,0,31,12.29,"w","0"
0,0,135,17.77,"f","1"
0,0,126,10.64,"f","0"
0,0,78,13.35,"w","0"
0,0,22,12.29,"w","0"
0,0,78,9.99,"f","1"
0,0,57,11.99,"f","0"
0,0,9,13.18,"w","0"
0,0,9,16.99,"f","0"
0,0,35,14.49,"f","1"
0,0,35,6.24,"w","0"
0,0,4,17.57,"w","0"
0,0,78,10.15,"f","0"
0,0,4,9.99,"w","1"
0,0,22,9.99,"w","0"
0,0,39,13.99,"w","0"
0,0,9,11.49,"w","0"
0,0,9,5.32,"w","0"
0,0,104,15.61,"f","0"
0,0,65,11.67,"f","0"
0,0,9,16.55,"f","0"
0,0,74,15.61,"f","0"
0,0,74,13.35,"w","0"
0,0,4,16.99,"w","0"
0,0,26,7.26,"w","0"
0,0,22,7.26,"w","0"
0,0,39,8.18,"f","0"
0,0,82,15.8,"f","1"
0,0,9,6.89,"f","0"
0,0,148,12.12,"w","0"
0,0,26,18.25,"w","0"
0,0,156,11.14,"w","1"
0,0,70,14.49,"w","0"
0,0,70,24.08,"w","0"
0,0,61,10.49,"w","0"
0,0,4,12.99,"f","1"
0,0,74,6.03,"w","0"
0,0,13,6.24,"w","0"
0,0,96,11.99,"f","0"
0,0,139,17.77,"f","0"
0,0,52,8.67,"f","0"
0,0,61,13.66,"w","0"
0,0,9,18.49,"w","0"
0,0,4,5.32,"f","0"
0,0,9,8.18,"w","0"
0,0,87,23.4,"f","1"
0,0,35,13.98,"f","0"
0,0,13,8.18,"w","0"
0,0,31,15.61,"w","0"
0,0,44,15.61,"f","0"
0,0,126,9.71,"f","0"
0,0,48,6.49,"w","0"
0,0,65,14.49,"f","0"
0,0,126,14.09,"f","1"
0,0,22,18.75,"w","0"
0,0,78,12.99,"w","0"
0,0,61,7.69,"w","1"
0,0,43,6.03,"w","0"
0,0,22,9.17,"w","0"
0,0,22,13.33,"f","0"
0,0,78,9.17,"f","0"
0,0,35,17.86,"f","1"
0,0,39,13.33,"f","0"
0,0,31,9.99,"f","0"
0,0,61,19.24,"f","0"
0,0,13,14.65,"w","0"
0,0,52,12.99,"f","0"
0,0,74,11.67,"f","0"
0,0,4,13.67,"w","0"
0,0,57,18.54,"f","0"
0,0,22,7.26,"w","0"
0,0,26,17.57,"f","0"
0,0,87,14.3,"w","1"
0,0,17,10.99,"f","0"
0,0,104,9.67,"f","0"
0,0,57,12.39,"w","0"
0,0,31,11.53,"w","1"
0,0,126,20.31,"f","0"
0,0,44,6.39,"w","0"
0,0,35,12.99,"w","1"
0,0,31,11.53,"f","0"
0,0,17,18.25,"w","0"
0,0,26,19.19,"f","0"
0,0,9,14.33,"w","0"
0,0,26,12.29,"w","0"
0,0,22,19.99,"w","0"
0,0,35,14.65,"w","0"
0,0,44,19.52,"w","0"
0,0,104,10.99,"f","0"
0,0,100,20.5,"f","0"
0,0,17,5.32,"w","0"
0,0,31,13.33,"f","0"
0,0,26,13.33,"w","0"
0,0,9,12.59,"f","0"
0,0,96,15.1,"f","0"
0,0,87,11.67,"f","0"
0,0,13,9.17,"w","0"
0,0,22,10.99,"f","0"
0,0,74,18.24,"w","0"
0,0,156,13.11,"f","1"
0,0,39,9.99,"f","0"
0,0,4,10.64,"w","0"
0,0,39,9.99,"w","0"
0,0,43,6.39,"f","0"
0,0,48,14.99,"f","0"
0,0,13,12.69,"w","0"
0,0,35,10.99,"f","0"
0,0,44,11.99,"w","1"
0,0,87,15.8,"f","0"
0,0,31,16.99,"f","0"
0,0,13,9.17,"w","1"
0,0,35,7.89,"w","0"
0,0,48,14.16,"w","1"
0,0,48,12.69,"f","0"
0,0,156,7.9,"f","1"
0,0,61,8.39,"w","0"
0,0,52,14.99,"w","0"
0,0,122,8.9,"f","0"
0,0,78,13.35,"w","0"
0,0,74,9.17,"f","0"
0,0,13,9.99,"f","0"
0,0,22,9.99,"f","0"
950.59,9.5058999986,30,11.14,"f","0"
0,0,22,7.26,"w","0"
0,0,9,12.59,"w","0"
0,0,109,7.9,"w","0"
0,0,26,9.17,"f","0"
0,0,57,6.62,"f","1"
0,0,61,11.67,"w","0"
0,0,109,9.67,"w","0"
0,0,4,12.29,"w","1"
0,0,31,9.17,"w","0"
0,0,31,7.89,"w","0"
0,0,9,12.59,"w","0"
0,0,26,16.55,"w","0"
0,0,22,9.99,"w","0"
0,0,4,16.55,"w","0"
0,0,31,5.32,"w","0"
0,0,61,8.39,"w","0"
0,0,22,10.99,"f","0"
0,0,39,11.53,"f","0"
0,0,31,5.32,"f","0"
0,0,9,12.05,"w","0"
0,0,13,16.99,"w","0"
0,0,22,11.53,"w","0"
0,0,17,13.33,"w","0"
0,0,83,17.57,"f","0"
0,0,113,6.62,"w","0"
0,0,31,14.65,"w","0"
0,0,52,7.49,"f","0"
0,0,26,9.67,"w","1"
0,0,52,14.31,"f","1"
0,0,83,24.08,"w","0"
0,0,61,14.31,"w","0"
0,0,13,9.17,"w","0"
0,0,131,14.33,"w","0"
0,0,17,13.33,"f","0"
0,0,39,13.99,"w","0"
0,0,44,14.65,"w","0"
0,0,31,7.89,"f","0"
0,0,4,12.59,"w","0"
0,0,117,17.76,"w","0"
0,0,83,12.49,"w","0"
0,0,35,9.99,"f","1"
0,0,139,18.75,"f","0"
0,0,31,15.61,"f","0"
0,0,22,12.69,"w","1"
0,0,48,13.98,"f","0"
0,0,17,14.33,"f","1"
0,0,83,16.29,"f","0"
0,0,48,10.49,"f","0"
0,0,87,18.49,"f","1"
0,0,17,10.99,"f","0"
0,0,61,7.49,"f","0"
0,0,135,18.75,"f","0"
0,0,70,14.99,"w","0"
0,0,31,13.98,"w","1"
0,0,13,6.24,"f","0"
0,0,91,8.9,"w","1"
0,0,70,19.47,"f","0"
0,0,35,10.15,"w","1"
0,0,22,10.99,"f","0"
0,0,39,19.52,"w","0"
0,0,152,13.11,"f","1"
0,0,26,16.24,"f","1"
0,0,57,20.99,"w","0"
0,0,117,11.99,"w","0"
0,0,91,14.16,"f","0"
0,0,52,9.49,"f","0"
0,0,48,11.99,"f","0"
0,0,35,8.18,"w","0"
0,0,26,12.99,"w","1"
0,0,26,13.99,"f","0"
0,0,17,15.61,"f","0"
0,0,9,18.25,"w","1"
0,0,70,16.99,"f","1"
0,0,13,6.89,"w","0"
0,0,17,8.18,"w","0"
0,0,57,16.29,"f","1"
0,0,48,25.28,"w","1"
0,0,44,7.89,"w","0"
0,0,70,14.49,"f","0"
0,0,26,13.99,"f","0"
0,0,48,9.67,"f","1"
0,0,65,13.35,"w","0"
0,0,135,22.47,"f","0"
0,0,13,17.86,"w","0"
0,0,83,16.29,"w","0"
0,0,74,25.83,"f","0"
0,0,148,16.29,"f","0"
0,0,17,8.18,"f","0"
0,0,131,10.64,"w","0"
0,0,113,10.99,"f","0"
0,0,48,6.49,"w","0"
0,0,156,6.03,"f","1"
0,0,156,13.11,"f","1"
0,0,4,11.99,"w","0"
0,0,22,11.53,"f","0"
0,0,122,13.05,"f","0"
0,0,48,11.55,"f","0"
0,0,74,20.99,"w","0"
0,0,61,11.44,"w","0"
0,0,17,13.33,"f","0"
0,0,43,11.53,"w","0"
0,0,113,14.3,"f","0"
0,0,91,17.77,"f","1"
0,0,74,11.67,"w","0"
0,0,13,12.29,"w","0"
0,0,83,12.99,"w","0"
0,0,109,17.1,"f","0"
0,0,70,9.67,"f","1"
0,0,31,9.17,"w","0"
0,0,135,10.16,"f","0"
0,0,126,12.35,"f","0"
0,0,65,13.98,"f","0"
0,0,148,15.8,"f","0"
0,0,65,14.64,"w","0"
0,0,52,7.9,"f","1"
0,0,26,8.18,"w","0"
0,0,44,18.25,"f","0"
0,0,152,17.27,"f","0"
0,0,109,15.61,"f","0"
0,0,104,7.9,"f","0"
0,0,65,14.49,"f","0"
0,0,9,5.32,"w","0"
0,0,44,7.89,"w","0"
0,0,144,19.72,"f","0"
0,0,52,13.66,"f","0"
0,0,35,16.55,"f","0"
0,0,30,14.49,"w","1"
0,0,26,12.49,"w","1"
0,0,22,9.17,"w","0"
0,0,35,7.89,"w","0"
0,0,17,16.99,"w","0"
0,0,52,11.99,"f","0"
0,0,52,13.35,"f","1"
0,0,109,6.62,"f","0"
0,0,35,16.55,"f","0"
0,0,109,7.9,"w","0"
0,0,13,15.8,"f","1"
0,0,96,12.99,"f","0"
0,0,26,5.32,"w","0"
0,0,22,18.55,"w","0"
0,0,9,19.52,"w","0"
0,0,9,11.53,"f","0"
0,0,48,16.49,"f","0"
0,0,52,19.72,"f","1"
0,0,35,13.65,"w","1"
0,0,96,12.12,"f","1"
0,0,0,17.57,"f","1"
809.28,145.6704,74,12.35,"f","0"
0,0,48,12.99,"f","0"
0,0,48,12.99,"w","0"
0,0,39,9.99,"w","0"
0,0,4,6.89,"w","0"
0,0,61,12.49,"f","0"
0,0,44,9.17,"w","0"
0,0,43,19.52,"f","1"
0,0,22,14.65,"w","0"
0,0,70,16.99,"f","0"
0,0,74,14.49,"w","0"
0,0,83,18.24,"w","0"
0,0,100,18.25,"w","0"
0,0,48,8.19,"f","0"
0,0,35,16.55,"w","0"
2327.26,327.691799989,4,14.09,"f","0"
0,0,35,11.53,"f","0"
0,0,126,19.05,"f","1"
0,0,39,15.8,"w","1"
0,0,35,7.89,"w","0"
0,0,26,9.99,"f","0"
0,0,22,13.99,"w","0"
0,0,61,14.49,"f","0"
0,0,104,7.9,"f","0"
0,0,65,17.57,"f","0"
0,0,70,12.49,"f","0"
0,0,13,14.65,"f","0"
0,0,18,12.49,"w","1"
0,0,117,11.55,"w","1"
0,0,4,20.99,"f","1"
0,0,9,7.89,"w","0"
0,0,100,22.9,"w","0"
0,0,31,22.99,"w","0"
0,0,52,8.19,"f","0"
0,0,69,26.06,"f","1"
0,0,26,16.99,"f","0"
0,0,26,14.16,"w","1"
0,0,9,9.99,"w","0"
0,0,78,16.99,"w","0"
0,0,61,17.57,"w","1"
1750.04,17.5003999946,30,12.99,"f","0"
0,0,22,6.24,"w","0"
0,0,9,10.99,"f","1"
0,0,87,25.57,"w","1"
0,0,22,16.55,"f","0"
0,0,126,9.71,"f","0"
0,0,87,12.49,"w","0"
0,0,13,19.19,"w","0"
0,0,26,9.99,"f","0"
0,0,74,10.99,"f","1"
0,0,4,7.89,"w","1"
0,0,26,16.55,"w","0"
0,0,122,24.5,"f","1"
0,0,130,21.49,"f","0"
1539.78,15.3978,52,13.11,"f","0"
0,0,4,7.26,"w","0"
0,0,4,15.8,"f","1"
0,0,17,16.99,"w","1"
0,0,117,15.61,"f","0"
0,0,91,10.99,"w","0"
445.09,80.1162,117,12.12,"f","0"
0,0,65,9.17,"w","0"
0,0,9,9.17,"w","1"
0,0,117,13.67,"f","0"
0,0,87,16.59,"f","1"
0,0,4,13.98,"w","1"
0,0,13,17.86,"f","0"
0,0,156,7.9,"w","1"
0,0,65,15.31,"f","1"
0,0,21,21.48,"f","0"
0,0,9,8.18,"f","0"
0,0,13,10.99,"f","0"
0,0,13,10.99,"f","0"
0,0,43,11.67,"w","0"
0,0,48,12.29,"f","0"
0,0,74,13.35,"f","0"
0,0,78,6.49,"w","0"
0,0,35,15.61,"f","0"
0,0,35,12.99,"w","1"
0,0,52,15.99,"f","0"
0,0,70,11.67,"w","0"
0,0,117,9.99,"f","0"
0,0,13,7.89,"w","0"
832.79,149.902199998,57,16.24,"f","0"
0,0,22,5.32,"w","0"
0,0,61,8.19,"w","0"
0,0,43,8.9,"f","1"
0,0,74,16.29,"f","1"
0,0,48,11.99,"w","0"
0,0,4,18.2,"w","0"
0,0,22,12.29,"w","0"
0,0,13,10.99,"w","1"
2766.95,498.051,43,24.99,"f","0"
0,0,4,12.59,"w","0"
0,0,22,17.57,"w","0"
0,0,17,5.32,"w","0"
0,0,9,14.33,"w","0"
0,0,100,10.99,"w","1"
0,0,104,8.9,"w","1"
0,0,148,19.05,"w","0"
0,0,35,16.99,"f","0"
0,0,17,15.61,"f","0"
0,0,26,21.99,"w","0"
0,0,31,16.55,"f","0"
0,0,61,15.99,"w","0"
0,0,148,13.11,"w","0"
0,0,57,11.67,"f","1"
0,0,31,5.32,"w","0"
0,0,18,17.57,"w","1"
0,0,117,22.4,"f","0"
0,0,30,19.52,"w","0"
0,0,13,12.69,"f","0"
0,0,9,12.05,"w","0"
0,0,4,6.24,"w","0"
0,0,74,13.35,"w","0"
0,0,17,13.99,"w","0"
0,0,95,15.61,"w","0"
0,0,152,19.72,"w","0"
0,0,109,15.61,"f","0"
0,0,69,14.47,"w","1"
0,0,104,18.25,"f","1"
0,0,109,13.67,"f","0"
0,0,39,12.69,"w","0"
0,0,31,11.53,"f","0"
0,0,39,9.99,"w","0"
0,0,52,14.3,"f","1"
0,0,156,12.12,"f","1"
0,0,26,9.17,"w","0"
0,0,26,9.17,"w","0"
0,0,91,10.99,"f","0"
0,0,113,15.61,"f","0"
0,0,57,10.15,"f","0"
0,0,91,17.27,"f","1"
0,0,148,13.11,"f","0"
0,0,13,16.99,"w","0"
0,0,83,18.99,"w","0"
0,0,26,24.99,"w","0"
0,0,87,13.35,"f","0"
0,0,13,18.25,"w","0"
0,0,17,8.67,"f","1"
0,0,78,8.39,"w","0"
0,0,9,10.99,"w","0"
0,0,131,7.9,"w","0"
0,0,13,13.99,"w","0"
878.39,8.7839,57,15.31,"w","0"
0,0,26,22.99,"w","0"
0,0,22,15.31,"f","1"
0,0,70,14.99,"w","0"
0,0,130,12.12,"f","1"
0,0,31,6.24,"w","0"
0,0,65,7.69,"w","0"
0,0,26,10.99,"w","1"
0,0,65,12.99,"f","1"
0,0,35,16.99,"w","0"
0,0,44,25.57,"f","0"
0,0,4,11.22,"w","0"
0,0,31,8.18,"w","0"
0,0,61,12.99,"w","0"
0,0,57,12.39,"f","0"
0,0,4,15.41,"w","0"
0,0,139,12.12,"w","0"
0,0,83,15.61,"w","0"
0,0,148,12.12,"w","1"
0,0,83,8.39,"f","0"
0,0,39,8.18,"f","0"
0,0,9,13.99,"w","0"
0,0,17,6.89,"w","0"
0,0,113,11.14,"f","1"
0,0,44,16.55,"f","0"
0,0,74,18.99,"w","0"
0,0,61,10.99,"w","0"
0,0,35,10.99,"f","0"
0,0,35,18.85,"f","1"
0,0,39,17.86,"f","0"
0,0,4,14.48,"w","0"
0,0,4,6.89,"w","0"
0,0,35,17.1,"f","1"
0,0,13,18.75,"w","0"
0,0,35,7.89,"w","0"
0,0,17,15.61,"w","0"
0,0,35,12.29,"w","0"
0,0,22,16.55,"f","0"
0,0,65,10.15,"w","0"
0,0,31,7.26,"w","0"
0,0,113,21,"w","1"
0,0,26,7.89,"w","0"
0,0,9,12.69,"w","0"
0,0,70,11.67,"f","0"
0,0,87,10.15,"w","0"
0,0,109,10.99,"w","0"
0,0,61,12.39,"f","0"
0,0,39,8.9,"f","1"
0,0,96,8.9,"f","0"
0,0,74,11.67,"w","0"
1379.49,13.7949000015,48,22.2,"f","0"
0,0,31,11.53,"f","0"
0,0,139,11.14,"f","1"
0,0,48,18.54,"f","0"
0,0,148,17.27,"f","0"
0,0,35,12.35,"f","1"
0,0,13,16.55,"f","0"
0,0,52,12.99,"f","0"
0,0,74,9.17,"w","0"
0,0,135,14.09,"f","0"
0,0,13,25.57,"w","1"
0,0,113,15.61,"w","0"
0,0,13,13.99,"w","0"
0,0,109,19.2,"f","0"
0,0,13,17.86,"w","1"
0,0,26,7.89,"f","0"
0,0,31,9.99,"w","0"
0,0,48,16.29,"f","0"
0,0,13,12.69,"w","0"
0,0,9,25.57,"w","1"
0,0,65,13.98,"f","0"
0,0,43,19.47,"w","0"
0,0,22,9.17,"f","0"
0,0,35,10.99,"w","1"
0,0,13,9.17,"w","0"
0,0,9,17.57,"w","0"
0,0,96,10.16,"f","1"
0,0,78,11.67,"w","0"
0,0,13,8.18,"w","0"
0,0,91,20.49,"f","0"
0,0,78,16.29,"f","0"
0,0,74,15.61,"w","1"
0,0,126,10.64,"w","1"
0,0,109,19.52,"f","0"
0,0,17,12.29,"f","0"
0,0,13,16.99,"w","0"
0,0,91,12.49,"f","0"
0,0,9,20.99,"w","0"
0,0,95,13.65,"f","0"
0,0,100,14.64,"f","0"
0,0,4,18.99,"f","0"
0,0,31,10.99,"w","1"
0,0,17,16.99,"w","0"
0,0,30,18.49,"w","0"
0,0,9,8.18,"w","0"
0,0,26,12.69,"w","0"
0,0,65,14.49,"w","0"
0,0,69,21.7,"f","0"
0,0,87,8.9,"f","0"
0,0,65,11.67,"f","0"
0,0,39,18.25,"w","0"
0,0,52,13.66,"w","0"
0,0,139,18.49,"f","1"
0,0,156,15.31,"f","0"
0,0,156,7.62,"f","1"
0,0,87,19.99,"w","0"
0,0,13,19.19,"w","0"
2085.36,370.6974,26,15.8,"f","0"
899.74,8.9974,70,18.49,"f","0"
0,0,48,19.05,"w","1"
0,0,35,6.39,"f","0"
0,0,131,12.35,"f","0"
0,0,26,12.12,"f","1"
0,0,31,12.29,"w","0"
0,0,52,15.99,"w","0"
0,0,74,13.35,"w","0"
0,0,17,7.26,"w","1"
0,0,26,7.89,"w","0"
0,0,100,6.62,"f","0"
0,0,48,7.89,"f","0"
0,0,65,10.99,"f","0"
0,0,152,6.62,"w","0"
0,0,9,17.57,"w","0"
0,0,65,15.61,"w","1"
0,0,61,16.29,"w","0"
0,0,4,18.49,"w","0"
0,0,39,10.49,"f","0"
0,0,78,9.17,"f","0"
0,0,83,18.92,"f","1"
0,0,39,12.29,"w","0"
0,0,95,11.99,"f","0"
0,0,26,14.65,"w","0"
0,0,48,11.99,"f","0"
0,0,39,13.98,"w","1"
0,0,70,10.99,"w","0"
0,0,57,13.98,"f","1"
0,0,61,10.99,"w","0"
