"recoveries","collection_recovery_fee","last_week_pay","int_rate","initial_list_status","loan_status"
0,0,9,21.18,"w","1"
0,0,152,13.11,"f","1"
0,0,152,12.5943978308723,"f","1"
0,0,152,13.11,"f","1"
0,0,61,16.99,"w","1"
0,0,61,17.1538032510877,"w","1"
0,0,61,16.99,"w","1"
0,0,56,13.98,"f","1"
0,0,56,13.98,"f","1"
0,0,56,13.98,"f","1"
0,0,87,7.62,"w","1"
0,0,87,7.63937087554485,"w","1"
0,0,87,7.800644543292,"w","1"
0,0,61,19.52,"f","1"
0,0,61,19.5113419627352,"f","1"
0,0,61,19.52,"f","1"
0,0,4,8.18998462098651,"f","1"
0,0,4,8.19,"f","1"
0,0,4,8.18240175564308,"f","1"
0,0,4,8.18228709409479,"f","1"
0,0,161,11.653490996547,"f","1"
0,0,161,11.14,"f","1"
0,0,161,12.0304382130364,"f","1"
0,0,104,6.03,"f","1"
0,0,104,6.23711108632153,"f","1"
0,0,104,6.03,"f","1"
0,0,104,6.03,"f","1"
0,0,26,22.47,"f","1"
0,0,26,22.8423232275434,"f","1"
0,0,26,22.47,"f","1"
0,0,39,21.863224157691,"f","1"
0,0,39,20.9902625239547,"f","1"
0,0,39,21.6320239493414,"f","1"
0,0,82,12.1063494056603,"f","1"
0,0,82,12.0580034505832,"f","1"
0,0,82,12.0552903835289,"f","1"
0,0,82,12.0492487881705,"f","1"
0,0,69,9.30076904347632,"f","1"
0,0,69,9.42872349956306,"f","1"
0,0,69,8.98814316564705,"f","1"
0,0,139,8.9,"f","1"
0,0,139,8.9,"f","1"
0,0,139,8.9,"f","1"
0,0,95.4678094906267,14.0846896062978,"w","1"
0,0,95.4010133254342,14.4455475444347,"w","1"
0,0,95.7523153168149,14.1205176978698,"w","1"
0,0,100,17.1641006545257,"f","1"
0,0,100,17.0202673830162,"f","1"
0,0,100,17.2252430462302,"f","1"
0,0,78,19.52,"f","1"
0,0,78,19.6855787777621,"f","1"
0,0,78,19.489625958195,"f","1"
0,0,61,6.03,"w","1"
0,0,61,6.03,"w","1"
0,0,61,6.03,"w","1"
0,0,61,6.03,"w","1"
0,0,22,6.57562133416533,"f","1"
0,0,22,6.53815362916095,"f","1"
0,0,22,6.60861459854059,"f","1"
0,0,91,10.16,"f","1"
0,0,91,10.16,"f","1"
0,0,91,10.16,"f","1"
0,0,65,12.12,"f","1"
0,0,65,12.12,"f","1"
0,0,65,12.12,"f","1"
0,0,65,20.5545078109112,"w","1"
0,0,65,20.9931647493434,"w","1"
0,0,65,21.6318793835677,"w","1"
0,0,52,15.8394208648987,"f","1"
0,0,52,15.88,"f","1"
0,0,52,15.88,"f","1"
0,0,122,6.03928190039936,"f","1"
0,0,122,6.03,"f","1"
0,0,122,6.03,"f","1"
0,0,65,11.99,"w","1"
0,0,65,11.99,"w","1"
0,0,65,11.99,"w","1"
0,0,39,11.99,"w","1"
0,0,39,11.99,"w","1"
0,0,39,11.99,"w","1"
0,0,95,16.0218307001144,"f","1"
0,0,95.9130692903418,15.88,"f","1"
0,0,95,15.6485100296279,"f","1"
0,0,0,24.8253911840823,"f","1"
0,0,0,23.9942405752139,"f","1"
0,0,0,23.4239240070805,"f","1"
0,0,0,23.99,"f","1"
0,0,48,17.57,"f","1"
0,0,48,17.57,"f","1"
0,0,48,17.7568771172874,"f","1"
0,0,48,13.6427613815432,"f","1"
0,0,48,13.67,"f","1"
0,0,48,13.589974827948,"f","1"
0,0,13,12.29,"w","1"
0,0,13,12.29,"w","1"
0,0,13,12.29,"w","1"
0,0,156,15.8,"f","1"
0,0,156,15.8,"f","1"
0,0,156,15.8,"f","1"
0,0,156,17.27,"f","1"
0,0,156,17.27,"f","1"
0,0,156,17.27,"f","1"
0,0,61,11.99,"f","1"
0,0,61,11.99,"f","1"
0,0,61,11.99,"f","1"
0,0,126,13.11,"f","1"
0,0,126,13.11,"f","1"
0,0,126,13.11,"f","1"
0,0,39,17.1,"f","1"
0,0,39,17.0099720722414,"f","1"
0,0,39,17.0078849790455,"f","1"
0,0,69.2377789574675,25.0392825911264,"w","1"
0,0,69.8664370083716,25.8615262940456,"w","1"
0,0,69.8169697313569,24.2946866331855,"w","1"
0,0,69,14.98,"f","1"
0,0,69,15.0737476555887,"f","1"
0,0,69,15.3688213081867,"f","1"
0,0,100,16.9779925765679,"f","1"
0,0,100,16.9290697466093,"f","1"
0,0,100,16.852466362468,"f","1"
0,0,4,12.9144534131233,"f","1"
0,0,4,12.9396910657408,"f","1"
0,0,4,12.9370161644649,"f","1"
0,0,4,12.99,"w","1"
0,0,4,12.99,"w","1"
0,0,4,12.99,"w","1"
0,0,4,12.99,"w","1"
0,0,35,9.11308221886633,"w","1"
0,0,35,8.90915020773653,"w","1"
0,0,35,8.92376845429884,"w","1"
0,0,35,8.81068929402623,"w","1"
0,0,22,12.39,"w","1"
0,0,22,12.4417141187098,"w","1"
0,0,22,12.290755184982,"w","1"
0,0,4,8.18,"f","1"
0,0,4,8.18,"f","1"
0,0,4,8.18,"f","1"
0,0,70,15.3783857614873,"f","1"
0,0,70,15.717254900164,"f","1"
0,0,70,15.61,"f","1"
0,0,156,7.62,"f","1"
0,0,156,7.62,"f","1"
0,0,156,7.62,"f","1"
0,0,130.937668200815,12.6318121453747,"w","1"
0,0,130.012866761535,13.0235197857302,"w","1"
0,0,131,11.7357378493994,"w","1"
0,0,87,9.67832139420323,"f","1"
0,0,87,9.67,"f","1"
0,0,87,9.67,"f","1"
0,0,22,15.8488611973636,"w","1"
0,0,22,15.7185194980749,"w","1"
0,0,22,16.2768493559631,"w","1"
0,0,22,19.5104296235647,"w","1"
0,0,22,19.6999090368766,"w","1"
0,0,22,19.52,"w","1"
0,0,0,13.33,"w","1"
0,0,0,13.33,"w","1"
0,0,0,13.33,"w","1"
0,0,8.38511179201305,8.97342086232267,"w","1"
0,0,8.47871875436977,9.17,"w","1"
0,0,8.69132631691173,9.17,"w","1"
0,0,35,13.66,"f","1"
0,0,35,13.66,"f","1"
0,0,35,13.5586059954483,"f","1"
0,0,30,21.5252978509641,"f","1"
0,0,30,21.7498977813032,"f","1"
0,0,30,21.49,"f","1"
0,0,30,21.1507688881922,"f","1"
0,0,78,17.5164731371123,"f","1"
0,0,78,17.27,"f","1"
0,0,78,17.27,"f","1"
0,0,17,17.57,"f","1"
0,0,17,17.57,"f","1"
0,0,17,17.57,"f","1"
0,0,48,17.57,"w","1"
0,0,48,17.57,"w","1"
0,0,48,17.57,"w","1"
0,0,13,19.99,"w","1"
0,0,13,19.9397967462288,"w","1"
0,0,13,19.99,"w","1"
0,0,65,6.03,"w","1"
0,0,65,6.03,"w","1"
0,0,65,6.03,"w","1"
0,0,26,11.53,"f","1"
0,0,26,11.53,"f","1"
0,0,26,11.53,"f","1"
0,0,109,14.3094787658728,"f","1"
0,0,109,14.3,"f","1"
0,0,109,14.3007348427014,"f","1"
0,0,22,14.4336505807377,"f","1"
0,0,22,14.322496131286,"f","1"
0,0,22,14.33,"f","1"
0,0,31,14.649298689377,"w","1"
0,0,31,14.6410009253374,"w","1"
0,0,31,14.6479458216811,"w","1"
0,0,61,16.99,"w","1"
0,0,61,16.99,"w","1"
0,0,61,16.99,"w","1"
0,0,22,8.18,"f","1"
0,0,22,8.1816508998163,"f","1"
0,0,22,8.18,"f","1"
0,0,30,20.5134058950469,"f","1"
0,0,30,19.7560220371187,"f","1"
0,0,30,20.2,"f","1"
0,0,56,6.45215812212788,"f","1"
0,0,56.9216293545906,6.31015892416239,"f","1"
0,0,56.0108791715465,6.03,"f","1"
0,0,39,18.4377525589801,"f","1"
0,0,39,18.5257492223615,"f","1"
0,0,39,18.49,"f","1"
0,0,161,13.11,"f","1"
0,0,161,13.11,"f","1"
0,0,161,13.11,"f","1"
0,0,161,13.11,"f","1"
0,0,4,22.9879722382966,"f","1"
0,0,4,22.99,"f","1"
0,0,4,22.99,"f","1"
0,0,74,12.99,"f","1"
0,0,74,12.99,"f","1"
0,0,74,12.99,"f","1"
0,0,35,9.52361588862725,"f","1"
0,0,35,9.67,"f","1"
0,0,35,9.70151836780831,"f","1"
0,0,117,12.9612566174706,"w","1"
0,0,117,13.7014099708758,"w","1"
0,0,117,12.5262709714659,"w","1"
0,0,30,11.99,"f","1"
0,0,30,11.99,"f","1"
0,0,30,12.0904900772823,"f","1"
0,0,91,10.99,"w","1"
0,0,91,10.99,"w","1"
0,0,91,10.99,"w","1"
0,0,52,12.99,"w","1"
0,0,52,12.99,"w","1"
0,0,52,12.99,"w","1"
0,0,78,13.05,"f","1"
0,0,78,13.0825850325683,"f","1"
0,0,78,13.0760355493845,"f","1"
0,0,109,13.11,"f","1"
0,0,109,13.11,"f","1"
0,0,109,13.11,"f","1"
0,0,39,9.74728666045703,"w","1"
0,0,39,10.3690128134424,"w","1"
0,0,39,9.61461336934939,"w","1"
0,0,87,9.67,"w","1"
0,0,87,9.67,"w","1"
0,0,87,9.67,"w","1"
0,0,43,7.63508002384566,"w","1"
0,0,43,7.74466419301694,"w","1"
0,0,43,7.54547092538327,"w","1"
0,0,43,7.60237978152931,"w","1"
0,0,22,10.99,"w","1"
0,0,22,10.99,"w","1"
0,0,22,10.99,"w","1"
0,0,26,13.4099567073118,"w","1"
0,0,26,13.4486198297888,"w","1"
0,0,26,13.5368395333528,"w","1"
0,0,148,12.12,"f","1"
0,0,148,11.5175289822323,"f","1"
0,0,148,12.12,"f","1"
0,0,148,12.12,"f","1"
0,0,78,7.86294521188363,"w","1"
0,0,78,7.87726375920698,"w","1"
0,0,78,8.07924600904807,"w","1"
0,0,91.5958504623268,10.16,"f","1"
0,0,91.5459250323474,10.16,"f","1"
0,0,91.504394836491,10.16,"f","1"
0,0,82,15.61,"w","1"
0,0,82,15.7364449893613,"w","1"
0,0,82,15.3497743223468,"w","1"
0,0,52,6.03,"w","1"
0,0,52,6.03,"w","1"
0,0,52,6.03,"w","1"
0,0,52,6.03,"w","1"
0,0,35,10.15,"w","1"
0,0,35,10.15,"w","1"
0,0,35,10.15,"w","1"
0,0,9,15.2764165911218,"f","1"
0,0,9,15.2414551834064,"f","1"
0,0,9,15.4426735111186,"f","1"
0,0,65,6.03,"f","1"
0,0,65,6.03,"f","1"
0,0,65,6.03,"f","1"
0,0,126,6.79072219587863,"f","1"
0,0,126,6.62,"f","1"
0,0,126,6.09206609089393,"f","1"
0,0,91,15.31,"f","1"
0,0,91,15.31,"f","1"
0,0,91,15.31,"f","1"
0,0,87,6.62,"f","1"
0,0,87,6.62,"f","1"
0,0,87,6.62,"f","1"
0,0,87,6.62,"f","1"
0,0,13,12.29,"w","1"
0,0,13,12.29,"w","1"
0,0,13,12.29,"w","1"
0,0,13,12.29,"w","1"
0,0,39,24.8795129398024,"w","1"
0,0,39,24.1903486897121,"w","1"
0,0,39,23.5774315692857,"w","1"
0,0,143,13.11,"f","1"
0,0,143,13.11,"f","1"
0,0,143,13.11,"f","1"
0,0,156,21.4919139983831,"f","1"
0,0,156,21.4592568514869,"f","1"
0,0,156,22.6697461833805,"f","1"
0,0,26,10.99,"w","1"
0,0,26,10.99,"w","1"
0,0,26,10.99,"w","1"
0,0,65,18.2955576413125,"w","1"
0,0,65,18.4693750966783,"w","1"
0,0,65,18.2936694640666,"w","1"
0,0,65,18.3205492360145,"w","1"
0,0,52,8.83091657490004,"f","1"
0,0,52,8.81714512632461,"f","1"
0,0,52,8.67,"f","1"
0,0,22,14.65,"w","1"
0,0,22,14.65,"w","1"
0,0,22,14.65,"w","1"
0,0,22,12.4304973207973,"w","1"
0,0,22,12.49,"w","1"
0,0,22,12.4424009420769,"w","1"
0,0,17,17.3944553598808,"w","1"
0,0,17,17.57,"w","1"
0,0,17,17.57,"w","1"
0,0,139,19.3301427315781,"f","1"
0,0,139,19.72,"f","1"
0,0,139,18.9127862759167,"f","1"
0,0,22,6.49,"w","1"
0,0,22,6.4145868855156,"w","1"
0,0,22,6.60516814202536,"w","1"
0,0,113,13.11,"w","1"
0,0,113,13.11,"w","1"
0,0,113,12.5392497249413,"w","1"
0,0,4,17.1196035463829,"f","1"
0,0,4,17.0344078207831,"f","1"
0,0,4,17.073154915534,"f","1"
0,0,43,6.88413420378696,"f","1"
0,0,43,6.91618497687392,"f","1"
0,0,43,6.56660906633828,"f","1"
0,0,156,7.62,"f","1"
0,0,156,7.62,"f","1"
0,0,156,7.62,"f","1"
0,0,4,12.69,"f","1"
0,0,4,12.69,"f","1"
0,0,4,12.69,"f","1"
0,0,78,13.1004356282204,"f","1"
0,0,78,13.0592600674974,"f","1"
0,0,78,13.0712322633248,"f","1"
0,0,65,15.61,"w","1"
0,0,65,15.61,"w","1"
0,0,65,15.61,"w","1"
0,0,57,13.6051764348149,"f","1"
0,0,57,13.5351687048329,"f","1"
0,0,57,13.558787053097,"f","1"
0,0,65,17.57,"w","1"
0,0,65,17.4581415006472,"w","1"
0,0,65,17.57,"w","1"
0,0,156,6.03,"w","1"
0,0,156,6.39975400315831,"w","1"
0,0,156,6.03,"w","1"
0,0,87,9.70923862394877,"f","1"
0,0,87,9.67,"f","1"
0,0,87,9.67,"f","1"
0,0,56,11.7111336513748,"f","1"
0,0,56,11.7127994495071,"f","1"
0,0,56,11.9258800136251,"f","1"
0,0,21,15.7627559464006,"f","1"
0,0,21.8960189188365,15.744475240102,"f","1"
0,0,21.5647035834845,15.8,"f","1"
0,0,8,13.8120247644559,"f","1"
0,0,8.66709911404178,13.570160043044,"f","1"
0,0,8,13.1299384254869,"f","1"
0,0,78,11.14,"f","1"
0,0,78,11.14,"f","1"
0,0,78,11.0036329333298,"f","1"
0,0,100,17.0545148851722,"w","1"
0,0,100,16.4227691595862,"w","1"
0,0,100,17.0934902630001,"w","1"
0,0,43,12.99,"w","1"
0,0,43,12.99,"w","1"
0,0,43,12.99,"w","1"
0,0,70,16.29,"f","1"
0,0,70,16.29,"f","1"
0,0,70,16.4807281897729,"f","1"
0,0,4,7.89,"w","1"
0,0,4,7.89,"w","1"
0,0,4,7.89,"w","1"
0,0,39,12.99,"f","1"
0,0,39,12.99,"f","1"
0,0,39,12.99,"f","1"
0,0,39,12.99,"f","1"
0,0,22,8.39,"f","1"
0,0,22,8.36492295685224,"f","1"
0,0,22,8.24312226988375,"f","1"
0,0,22,8.35121767497156,"f","1"
0,0,61,10.99,"w","1"
0,0,61,10.99,"w","1"
0,0,61,10.99,"w","1"
0,0,35,17.6751222608262,"w","1"
0,0,35,17.86,"w","1"
0,0,35,17.606665183974,"w","1"
0,0,65,22.9845930495718,"w","1"
0,0,65,21.7998252555099,"w","1"
0,0,65,21.8635601272294,"w","1"
0,0,17,8.18642590281088,"f","1"
0,0,17,8.12688164402032,"f","1"
0,0,17,7.96377647676039,"f","1"
0,0,39,15.8170040363818,"f","1"
0,0,39,15.8,"f","1"
0,0,39,15.8,"f","1"
0,0,39,15.9030068115075,"f","1"
0,0,31,19.1607074983185,"f","1"
0,0,31,19.3722466882598,"f","1"
0,0,31,19.52,"f","1"
0,0,117,13.68,"f","1"
0,0,117,13.8916277882899,"f","1"
0,0,117,14.0003756847745,"f","1"
0,0,26,14.3000225169235,"f","1"
0,0,26,14.3,"f","1"
0,0,26,14.3061188193434,"f","1"
0,0,70,11.99,"f","1"
0,0,70,11.99,"f","1"
0,0,70,11.99,"f","1"
0,0,26,15.0872198206559,"w","1"
0,0,26,15.0974967831373,"w","1"
0,0,26,15.0291818831139,"w","1"
0,0,9,13.33,"f","1"
0,0,9,13.33,"f","1"
0,0,9,13.2743384004617,"f","1"
0,0,74,10.99,"f","1"
0,0,74,10.99,"f","1"
0,0,74,10.99,"f","1"
0,0,43,10.64,"f","1"
0,0,43,10.9720785997901,"f","1"
0,0,43,10.64,"f","1"
0,0,44,9.15440893017454,"w","1"
0,0,44,8.96100627820706,"w","1"
0,0,44,8.9,"w","1"
0,0,161,17.4645617512101,"f","1"
0,0,161,17.77,"f","1"
0,0,161,17.77,"f","1"
0,0,26,17.104601814989,"f","1"
0,0,26,17.2427434437023,"f","1"
0,0,26,17.14,"f","1"
0,0,26,17.1373982833698,"f","1"
0,0,121.06327235396,8.9,"f","1"
0,0,121,8.51432564957067,"f","1"
0,0,121.554839010583,8.9,"f","1"
0,0,65,12.99,"f","1"
0,0,65,12.99,"f","1"
0,0,65,12.99,"f","1"
0,0,48,12.99,"w","1"
0,0,48,12.99,"w","1"
0,0,48,12.99,"w","1"
0,0,18,12.5819961216394,"w","1"
0,0,18,12.9555395757174,"w","1"
0,0,18,12.8137066696398,"w","1"
0,0,156,21.3549006797513,"f","1"
0,0,156,21.1298104021722,"f","1"
0,0,156,21.0409506943636,"f","1"
0,0,35,7.4963847437012,"w","1"
0,0,35,7.60869512112346,"w","1"
0,0,35,7.52117537479848,"w","1"
0,0,78,7.62,"f","1"
0,0,78,7.62,"f","1"
0,0,78,7.62,"f","1"
0,0,78,7.62,"f","1"
0,0,48,22.8949642518884,"f","1"
0,0,48,21.9820812331629,"f","1"
0,0,48,23.1903042458324,"f","1"
0,0,117,15.2559826856619,"f","1"
0,0,117,15.2965585406031,"f","1"
0,0,117,15.309831638285,"f","1"
0,0,117,15.2473566562496,"f","1"
0,0,22,10.0489080847986,"f","1"
0,0,22,9.99,"f","1"
0,0,22,9.99,"f","1"
0,0,22,9.89001140728593,"f","1"
0,0,9,14.0233598880097,"f","1"
0,0,9,13.99,"f","1"
0,0,9,13.99,"f","1"
0,0,39,19.8699578019255,"f","1"
0,0,39,19.3517457064707,"f","1"
0,0,39,19.4493589526555,"f","1"
0,0,65,17.0263019531057,"f","1"
0,0,65,17.1129129543668,"f","1"
0,0,65,17.0899289769377,"f","1"
0,0,4,17.8181837029965,"f","1"
0,0,4,17.86,"f","1"
0,0,4,17.7802003810788,"f","1"
0,0,56,8.15859017419396,"f","1"
0,0,56,7.91547589680878,"f","1"
0,0,56,7.9186213679472,"f","1"
0,0,52,10.99,"w","1"
0,0,52,10.99,"w","1"
0,0,52,10.99,"w","1"
0,0,52,8.39,"w","1"
0,0,52,8.39,"w","1"
0,0,52,8.39,"w","1"
0,0,61,14.584129867584,"f","1"
0,0,61,14.5908731413283,"f","1"
0,0,61,14.5442711319868,"f","1"
0,0,78,13.67,"f","1"
0,0,78,13.67,"f","1"
0,0,78,13.67,"f","1"
0,0,109,7.9,"f","1"
0,0,109,7.9,"f","1"
0,0,109,7.80616126655601,"f","1"
0,0,61,6.58208059479715,"w","1"
0,0,61,6.59259945684578,"w","1"
0,0,61,6.62,"w","1"
0,0,61,6.62,"w","1"
0,0,13,9.99813410986215,"w","1"
0,0,13,9.99,"w","1"
0,0,13,9.99,"w","1"
0,0,78,9.67,"w","1"
0,0,78,9.67,"w","1"
0,0,78,9.67,"w","1"
0,0,13,7.61120682476088,"f","1"
0,0,13,7.4928176415246,"f","1"
0,0,13,7.6400297374092,"f","1"
0,0,152,13.2072770957043,"f","1"
0,0,152,13.8926170039317,"f","1"
0,0,152,14.09,"f","1"
0,0,70,12.0076149171684,"w","1"
0,0,70,12.0302655562526,"w","1"
0,0,70,12.1146485326788,"w","1"
0,0,52,23.43,"w","1"
0,0,52,23.3334441118687,"w","1"
0,0,52,23.7279833528865,"w","1"
0,0,35,12.4842446473986,"f","1"
0,0,35,12.49,"f","1"
0,0,35,12.49,"f","1"
0,0,18,16.100667487178,"w","1"
0,0,17.9221048797481,15.61,"w","1"
0,0,18,16.2071682241373,"w","1"
0,0,30,9.6344077277137,"w","1"
0,0,30,9.34453696593642,"w","1"
0,0,30,9.18703166313469,"w","1"
0,0,48,7.12,"w","1"
0,0,48,7.12,"w","1"
0,0,48,7.12,"w","1"
0,0,30,21.4524823645316,"f","1"
0,0,30,20.39599461162,"f","1"
0,0,30,20.3955689492403,"f","1"
0,0,48,12.49,"w","1"
0,0,48,12.49,"w","1"
0,0,48,12.49,"w","1"
0,0,57,15.13237384893,"f","1"
0,0,57,15.0693501219153,"f","1"
0,0,57,14.99,"f","1"
0,0,22,14.4055766131729,"f","1"
0,0,22,14.4681230724975,"f","1"
0,0,22,14.4742997675436,"f","1"
0,0,31,8.39,"f","1"
0,0,31,8.2575319656916,"f","1"
0,0,31,8.39,"f","1"
0,0,52,13.6631692341529,"f","1"
0,0,52,13.6774492705869,"f","1"
0,0,52,13.6784041912574,"f","1"
0,0,52,13.6717835225398,"f","1"
0,0,96,17.2142994421138,"f","1"
0,0,96,17.164479247327,"f","1"
0,0,96,17.1171566537349,"f","1"
0,0,48,10.99,"f","1"
0,0,48,10.99,"f","1"
0,0,48,10.99,"f","1"
0,0,96,18.85,"f","1"
0,0,96,18.85,"f","1"
0,0,96,18.8324005837087,"f","1"
0,0,74,12.99,"w","1"
0,0,74,12.99,"w","1"
0,0,74,12.99,"w","1"
0,0,35,12.6103065533657,"w","1"
0,0,35,12.69,"w","1"
0,0,35,12.69,"w","1"
0,0,100,9.67,"f","1"
0,0,100,9.67218141926453,"f","1"
0,0,100,9.69169365976006,"f","1"
0,0,135,8.9,"f","1"
0,0,135,8.9,"f","1"
0,0,135,8.9,"f","1"
0,0,156,6.62,"f","1"
0,0,156,6.62,"f","1"
0,0,156,6.62,"f","1"
0,0,156,17.77,"f","1"
0,0,156,17.77,"f","1"
0,0,156,17.77,"f","1"
0,0,35,17.57,"f","1"
0,0,35,17.57,"f","1"
0,0,35,17.57,"f","1"
0,0,39,15.0985883793305,"w","1"
0,0,39,14.9995778391091,"w","1"
0,0,39,15.0209004347888,"w","1"
0,0,35,9.49,"f","1"
0,0,35,9.49,"f","1"
0,0,35,9.49,"f","1"
0,0,70,22.9182474453002,"f","1"
0,0,70,23.0201163519756,"f","1"
0,0,70,22.2488336744159,"f","1"
0,0,30,17.2381099003926,"f","1"
0,0,30,16.760793168284,"f","1"
0,0,30,16.8915787580842,"f","1"
0,0,30,17.1811095088487,"f","1"
0,0,13,18.3990444246773,"w","1"
0,0,13,18.5440590316476,"w","1"
0,0,13,18.54,"w","1"
0,0,126,19.05,"f","1"
0,0,126,18.9509565893374,"f","1"
0,0,126,19.05,"f","1"
0,0,61,17.6997873762902,"f","1"
0,0,61,17.7633239123272,"f","1"
0,0,61,17.6817668744177,"f","1"
0,0,26,9.21625398050994,"w","1"
0,0,26,9.24534438554198,"w","1"
0,0,26,9.20396597171202,"w","1"
0,0,113,15.8541715916246,"f","1"
0,0,113,15.8,"f","1"
0,0,113,15.8,"f","1"
0,0,31,14.2952674026228,"f","1"
0,0,31,14.0107370508928,"f","1"
0,0,31,14.1808411266655,"f","1"
0,0,52,8.81619870837079,"w","1"
0,0,52,8.9,"w","1"
0,0,52,8.9,"w","1"
0,0,109,6.03,"f","1"
0,0,109,6.517088027352,"f","1"
0,0,109,6.1995156188868,"f","1"
0,0,39,6.03,"f","1"
0,0,39,6.03,"f","1"
0,0,39,6.03,"f","1"
0,0,17,6.59948237100849,"w","1"
0,0,17,6.84087658754783,"w","1"
0,0,17,6.66119280025829,"w","1"
0,0,48,18.2434788171109,"f","1"
0,0,48,18.24,"f","1"
0,0,48,18.24,"f","1"
0,0,78,6.95815566933481,"f","1"
0,0,78,6.62,"f","1"
0,0,78,6.97524645680562,"f","1"
0,0,152,8.12250683256425,"f","1"
0,0,152,9.53592082455754,"f","1"
0,0,152,10.0107280817628,"f","1"
0,0,74,18.2492556052608,"w","1"
0,0,74,18.2438733005407,"w","1"
0,0,74,18.2450918764248,"w","1"
0,0,44,15.9558934333804,"w","1"
0,0,44,16.7043360782973,"w","1"
0,0,44,16.59,"w","1"
0,0,156,14.33,"f","1"
0,0,156,14.33,"f","1"
0,0,156,14.33,"f","1"
0,0,96,6.03,"f","1"
0,0,96,6.57258999421028,"f","1"
0,0,96,6.03,"f","1"
0,0,22,10.99,"f","1"
0,0,22,10.99,"f","1"
0,0,22,11.0960498024919,"f","1"
0,0,0,11.3832024128549,"f","1"
0,0,0,10.99,"f","1"
0,0,0,11.0845540055493,"f","1"
0,0,74,15.6982892044634,"w","1"
0,0,74,15.7526075497014,"w","1"
0,0,74,15.61,"w","1"
0,0,4,12.29,"f","1"
0,0,4,12.29,"f","1"
0,0,4,12.29,"f","1"
0,0,122,14.2912927427515,"f","1"
0,0,122,14.33,"f","1"
0,0,122,14.33,"f","1"
0,0,17,6.53458234074758,"w","1"
0,0,17,6.43297655867413,"w","1"
0,0,17,6.71436397578567,"w","1"
0,0,26,7.21471392828505,"w","1"
0,0,26,7.18283606598154,"w","1"
0,0,26,7.20155521596316,"w","1"
0,0,61,20.2,"f","1"
0,0,61,20.2281223502709,"f","1"
0,0,61,20.2,"f","1"
0,0,122,6.50985049925046,"f","1"
0,0,122,6.03,"f","1"
0,0,122,6.03,"f","1"
0,0,74,14.33,"f","1"
0,0,74,14.3595316607505,"f","1"
0,0,74,14.33,"f","1"
0,0,43,16.282271065258,"w","1"
0,0,43,16.2532263253094,"w","1"
0,0,43,16.2770250508422,"w","1"
0,0,78,7.9,"f","1"
0,0,78,7.70402223058511,"f","1"
0,0,78,7.9,"f","1"
0,0,17,8.13794416231103,"f","1"
0,0,17,8.13765212974511,"f","1"
0,0,17,7.8922875637887,"f","1"
0,0,17,7.9,"f","1"
0,0,17,6.53486661497038,"w","1"
0,0,17,6.61851524283411,"w","1"
0,0,17,6.85366658110172,"w","1"
0,0,18,12.2462114511617,"w","1"
0,0,18,12.4885985544976,"w","1"
0,0,18,12.29,"w","1"
0,0,18,12.37111904338,"w","1"
0,0,18,12.99,"w","1"
0,0,18,12.99,"w","1"
0,0,18,12.9689753310615,"w","1"
0,0,130.932081971783,8.40592234777287,"f","1"
0,0,130.36948106112,7.73050093948841,"f","1"
0,0,131,8.76872484418564,"f","1"
0,0,30,9.19153342552483,"w","1"
0,0,30,9.29157446681522,"w","1"
0,0,30,9.17,"w","1"
0,0,65,11.99,"f","1"
0,0,65,11.99,"f","1"
0,0,65,11.99,"f","1"
0,0,13,11.99,"f","1"
0,0,13,11.99,"f","1"
0,0,13,11.99,"f","1"
0,0,78,10.99,"f","1"
0,0,78,10.99,"f","1"
0,0,78,10.99,"f","1"
0,0,78,10.99,"f","1"
0,0,22,7.89,"w","1"
0,0,22,7.89,"w","1"
0,0,22,7.89,"w","1"
0,0,48,20.2,"w","1"
0,0,48,20.1380725418031,"w","1"
0,0,48,19.8965723472089,"w","1"
0,0,117,21.98,"f","1"
0,0,117,22.2974182535708,"f","1"
0,0,117,22.9151528496225,"f","1"
0,0,61,7.69,"w","1"
0,0,61,7.69,"w","1"
0,0,61,7.69,"w","1"
0,0,35,7.9,"f","1"
0,0,35,7.9,"f","1"
0,0,35,7.9,"f","1"
0,0,31,11.99,"f","1"
0,0,31,12.1482619936904,"f","1"
0,0,31,11.9062063815445,"f","1"
0,0,0,14.65,"w","1"
0,0,0,14.4809212416853,"w","1"
0,0,0,14.5824825820373,"w","1"
0,0,39,21.2339211886749,"w","1"
0,0,39,21.0034782284754,"w","1"
0,0,39,21.6815101896832,"w","1"
0,0,39,11.14,"f","1"
0,0,39,11.14,"f","1"
0,0,39,11.14,"f","1"
0,0,65,13.98,"f","1"
0,0,65,13.98,"f","1"
0,0,65,13.98,"f","1"
0,0,4,14.1975490330509,"w","1"
0,0,4,14.271096075119,"w","1"
0,0,4,14.31,"w","1"
0,0,100,12.99,"f","1"
0,0,100,12.99,"f","1"
0,0,100,12.99,"f","1"
0,0,100,11.55,"w","1"
0,0,100,11.0823283374682,"w","1"
0,0,100,11.4384366165637,"w","1"
0,0,122,15.9755365817761,"w","1"
0,0,121.575382698327,15.9475431091944,"w","1"
0,0,122,17.0839308928442,"w","1"
0,0,87,10.7473584307567,"f","1"
0,0,87,10.64,"f","1"
0,0,87,10.64,"f","1"
0,0,104,13.1151037755003,"f","1"
0,0,104,13.6413310098834,"f","1"
0,0,104,13.6118814342562,"f","1"
